isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,content
9780811215923,081121592X,Borges and the Eternal Orangutans,,"Luís Fernando Veríssimo, Margaret Jull Costa",Fiction,http://books.google.com/books/content?id=G5cn9BrD6d0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Vogelstein is a loner who has always lived among books. Suddenly, fate grabs hold of his insignificant life and carries him off to Buenos Aires, to a conference on Edgar Allan Poe, the inventor of the modern detective story. There Vogelstein meets his idol, Jorge Luis Borges, and for reasons that a mere passion for literature cannot explain, he finds himself at the center of a murder investigation that involves arcane demons, the mysteries of the Kaballah, the possible destruction of the world, and the Elizabethan magus John Dee's theory of the Eternal Orangutan, which, given all the time in the world, would end up writing all the known books in the cosmos. Verissimo's small masterpiece is at once a literary tour de force and a brilliant mystery novel.",2005,3.79,135,538,"borges and the eternal orangutans luís fernando veríssimo, margaret jull costa fiction vogelstein is a loner who has always lived among books. suddenly, fate grabs hold of his insignificant life and carries him off to buenos aires, to a conference on edgar allan poe, the inventor of the modern detective story. there vogelstein meets his idol, jorge luis borges, and for reasons that a mere passion for literature cannot explain, he finds himself at the center of a murder investigation that involves arcane demons, the mysteries of the kaballah, the possible destruction of the world, and the elizabethan magus john dee's theory of the eternal orangutan, which, given all the time in the world, would end up writing all the known books in the cosmos. verissimo's small masterpiece is at once a literary tour de force and a brilliant mystery novel."
9780664226107,0664226108,The Gospel According to Tolkien,Visions of the Kingdom in Middle-Earth,Ralph C. Wood,Literary Criticism,http://books.google.com/books/content?id=xcQSngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,": In this accessible and engaging book, Ralph Wood shows us that J.R.R. Tolkien's masterpiece is a deeply Christian work because it does not blink back the horrors of our terrible times but confronts them with startling honesty. Readers keep turning to this work because here they are immersed in significance and meaning - perceiving the Hope than can be found amidst despair; the Charity that overcomes vengeance; and the Faith that springs from the strange power of weakness. The Gospel According to Tolkien will be loved by both longtime Tolkien fans and those recently drawn to his books through the popular feature films.",2003,4.07,169,538,"the gospel according to tolkien ralph c. wood literary criticism : in this accessible and engaging book, ralph wood shows us that j.r.r. tolkien's masterpiece is a deeply christian work because it does not blink back the horrors of our terrible times but confronts them with startling honesty. readers keep turning to this work because here they are immersed in significance and meaning - perceiving the hope than can be found amidst despair; the charity that overcomes vengeance; and the faith that springs from the strange power of weakness. the gospel according to tolkien will be loved by both longtime tolkien fans and those recently drawn to his books through the popular feature films."
9780192835437,0192835432,Daisy Miller and Other Stories,,Henry James,Fiction,http://books.google.com/books/content?id=siHgsquTgRIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The tale of Daisy's irruption into staid European society enjoyed, as did Daisy herself, asuccès de scandale; and it has remained one of Jamess most popular short stories. Like the others collected here--'Pandora,' 'The Patagonia,' and 'Four Meetings'-- it describes a confrontation between different values in a changing world. Is the new independent American girl enchanting in her spontaneity, alarming in her unpredictability, or merely vulnerable in her ignorance of social codes? Hung about with make admirers who seek, uncertainly, to grasp the new phenomenon, Daisy marches on undiscourageable, to her triumphant--or tragic--destiny. This volume contains prefaces by Henry James, a chronology of his life, and editor's notes. About the Series:For over 100 yearsOxford World's Classicshas made available the broadest spectrum of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, voluminous notes to clarify the text, up-to-date bibliographies for further study, and much more.",1998,3.51,352,537,"daisy miller and other stories henry james fiction the tale of daisy's irruption into staid european society enjoyed, as did daisy herself, asuccès de scandale; and it has remained one of jamess most popular short stories. like the others collected here--'pandora,' 'the patagonia,' and 'four meetings'-- it describes a confrontation between different values in a changing world. is the new independent american girl enchanting in her spontaneity, alarming in her unpredictability, or merely vulnerable in her ignorance of social codes? hung about with make admirers who seek, uncertainly, to grasp the new phenomenon, daisy marches on undiscourageable, to her triumphant--or tragic--destiny. this volume contains prefaces by henry james, a chronology of his life, and editor's notes. about the series:for over 100 yearsoxford world's classicshas made available the broadest spectrum of literature from around the globe. each affordable volume reflects oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, voluminous notes to clarify the text, up-to-date bibliographies for further study, and much more."
9781589802544,1589802543,This Side of Paradise,,Steven L. Layne,Juvenile Fiction,http://books.google.com/books/content?id=qCVAngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When his father relocates the family to Paradise to work for the mysterious Eden Corporation, Jack Barrett uncovers a sinister plot that threatens everyone he loves.",2004,3.74,224,536,"this side of paradise steven l. layne juvenile fiction when his father relocates the family to paradise to work for the mysterious eden corporation, jack barrett uncovers a sinister plot that threatens everyone he loves."
9781569246665,1569246661,"Notebooks, 1935-1951",,"Albert Camus, Philip Malcolm Waller Thody, Justin O'Brien",Biography & Autobiography,http://books.google.com/books/content?id=98ouHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Camus' diary and random notes which provided material for his later fiction,1998,4.28,496,536,"notebooks, 1935-1951 albert camus, philip malcolm waller thody, justin o'brien biography & autobiography camus' diary and random notes which provided material for his later fiction"
9780441014835,0441014836,Cygnet,,Patricia A. McKillip,Fiction,http://books.google.com/books/content?id=MpIAun4PE3QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A single-volume pairing of two of the World Fantasy Award-winning author's classic tales includes The Sorceress and the Cygnet and The Cygnet and the Firebird, in which the fate of the Ro family unfolds in a magical world of myth and mayhem. By the author of The Tower at Stony Wood. Original. 15,000 first printing.",2007,4.08,406,535,"cygnet patricia a. mckillip fiction a single-volume pairing of two of the world fantasy award-winning author's classic tales includes the sorceress and the cygnet and the cygnet and the firebird, in which the fate of the ro family unfolds in a magical world of myth and mayhem. by the author of the tower at stony wood. original. 15,000 first printing."
9780374516000,0374516006,Giving Good Weight,,John McPhee,Literary Collections,http://books.google.com/books/content?id=Xx0IHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""You people come into the market--the Greenmarket, in the open air under the down pouring sun--and you slit the tomatoes with your fingernails. With your thumbs, you excavate the cheese. You choose your stringbeans one at a time. You pulp the nectarines and rape the sweet corn. You are something wonderful, you are--people of the city--and we, who are almost without exception strangers here, are as absorbed with you as you seem to be with the numbers on our hanging scales."" So opens the title piece in this collection of John McPhee's classic essays, grouped here with four others, including ""Brigade de Cuisine,"" a profile of an artistic and extraordinary chef; ""The Keel of Lake Dickey,"" in which a journey down the whitewater of a wild river ends in the shadow of a huge projected dam; a report on plans for the construction of nuclear power plants that would float in the ocean; and a pinball shoot-out between two prizewinning journalists.",1994,4.22,288,533,"giving good weight john mcphee literary collections ""you people come into the market--the greenmarket, in the open air under the down pouring sun--and you slit the tomatoes with your fingernails. with your thumbs, you excavate the cheese. you choose your stringbeans one at a time. you pulp the nectarines and rape the sweet corn. you are something wonderful, you are--people of the city--and we, who are almost without exception strangers here, are as absorbed with you as you seem to be with the numbers on our hanging scales."" so opens the title piece in this collection of john mcphee's classic essays, grouped here with four others, including ""brigade de cuisine,"" a profile of an artistic and extraordinary chef; ""the keel of lake dickey,"" in which a journey down the whitewater of a wild river ends in the shadow of a huge projected dam; a report on plans for the construction of nuclear power plants that would float in the ocean; and a pinball shoot-out between two prizewinning journalists."
9780802151544,080215154X,"Destroy, She Said",,Marguerite Duras,Fiction,http://books.google.com/books/content?id=HmklOjlIU3EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"In this classic novel by the best-selling author of The Lover, erotic intrigue masks a chillingly deceptive form of madness. Elisabeth Alione is convalescing in a hotel in rural France when she meets two men and another woman. The sophisticated dalliance among the four serves to obscure an underlying violence, which, when the curtain of civilization is drawn aside, reveals in her fellow guests a very contemporary, perhaps even new, form of insanity. Like many of Duras's novels, Destroy, She Said owes much to cinema, displaying a skillful interplay of dialogue and description. There are recurring moods and motifs from the Duras repertoire: eroticism, lassitude, stifled desire, a beautiful woman, a mysterious forest, a desolate provincial hotel. Included in this volume is an in-depth interview with Duras by Jacques Rivette and Jean Narboni.",1986,3.68,133,532,"destroy, she said marguerite duras fiction in this classic novel by the best-selling author of the lover, erotic intrigue masks a chillingly deceptive form of madness. elisabeth alione is convalescing in a hotel in rural france when she meets two men and another woman. the sophisticated dalliance among the four serves to obscure an underlying violence, which, when the curtain of civilization is drawn aside, reveals in her fellow guests a very contemporary, perhaps even new, form of insanity. like many of duras's novels, destroy, she said owes much to cinema, displaying a skillful interplay of dialogue and description. there are recurring moods and motifs from the duras repertoire: eroticism, lassitude, stifled desire, a beautiful woman, a mysterious forest, a desolate provincial hotel. included in this volume is an in-depth interview with duras by jacques rivette and jean narboni."
9780679762096,0679762094,Aman,The Story of a Somali Girl,Virginia Lee Barnes,Biography & Autobiography,http://books.google.com/books/content?id=YUiPy-MH1AMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Recounts the experiences of a girl growing up in Somalia during the fifties and sixties and offers a personal look at Somali culture,1994,3.76,368,532,aman virginia lee barnes biography & autobiography recounts the experiences of a girl growing up in somalia during the fifties and sixties and offers a personal look at somali culture
9781423101680,1423101685,Pirates of the Caribbean: Age of Bronze - Jack Sparrow #5,,Rob Kidd,Juvenile Fiction,http://books.google.com/books/content?id=iHKINwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The beginning of a new story arc! Jack and company are regrouping after their Sword of Cortes ordeal. They want to forget about magical power and turn their attention towards treasure. But they are about to learn that in the Caribbean magic and treasure often go hand in hand when they encounter a young sailor who can turn things to solid… bronze?,2006,4.05,144,532,pirates of the caribbean: age of bronze - jack sparrow #5 rob kidd juvenile fiction the beginning of a new story arc! jack and company are regrouping after their sword of cortes ordeal. they want to forget about magical power and turn their attention towards treasure. but they are about to learn that in the caribbean magic and treasure often go hand in hand when they encounter a young sailor who can turn things to solid… bronze?
9780743480727,0743480724,Blood Enemy,Underworld,Greg Cox,Fiction,http://books.google.com/books/content?id=AsBkvj5LUeYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Once the servants of the vampires, the werewolves use their power to transform themselves into beasts of unearthly ferocity against their former masters, aristocrats with a sensual appetite for blood, in a clandestine conflict, in a prequel to the blockbuster film. Original. (Prequel to the Sony Pictures film, written by Danny McBride, starring Kate Beckinsale, Scott Speedman, Shane Brolly, Robby Gee, Erwin Leder, Wentworth Miller, Sophia Myles, Bill Nighy, & Michael Sheen) (Horror)",2004,3.9,310,531,"blood enemy greg cox fiction once the servants of the vampires, the werewolves use their power to transform themselves into beasts of unearthly ferocity against their former masters, aristocrats with a sensual appetite for blood, in a clandestine conflict, in a prequel to the blockbuster film. original. (prequel to the sony pictures film, written by danny mcbride, starring kate beckinsale, scott speedman, shane brolly, robby gee, erwin leder, wentworth miller, sophia myles, bill nighy, & michael sheen) (horror)"
9780671024819,0671024817,Wither,,J G Passarella,Fiction,http://books.google.com/books/content?id=L3ANZWIU2RgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a quiet college town is invaded by bloodhungry demons, a savvy college freshman teams up with a local amateur historian to uncover a terrifying crime in the town's past. Reprint.",2000,3.72,438,531,"wither j g passarella fiction when a quiet college town is invaded by bloodhungry demons, a savvy college freshman teams up with a local amateur historian to uncover a terrifying crime in the town's past. reprint."
9781579546465,1579546463,The South Beach Diet,"The Delicious, Doctor-Designed, Foolproof Plan for Fast and Healthy Weight Loss",Arthur Agatston,Health & Fitness,http://books.google.com/books/content?id=9Wk8AQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A renowned cardiologist discusses the importance of understanding the glycemic index values of foods and presents a weight-loss program that includes meal plans and recipes.,2003,3.44,310,530,the south beach diet arthur agatston health & fitness a renowned cardiologist discusses the importance of understanding the glycemic index values of foods and presents a weight-loss program that includes meal plans and recipes.
9780671000745,0671000748,Echo Platoon,,"Richard Marcinko, John Weisman",Fiction,http://books.google.com/books/content?id=NqJ7l2bMCIYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"With Iran and Russia angling to take over oil resources in the Caspian Sea, the Navy SEALs, accompanied by Major Jessica Van Pachen and the Rogue Warrior, are sent in to protect American interests in the region. Reprint.",2001,3.95,402,530,"echo platoon richard marcinko, john weisman fiction with iran and russia angling to take over oil resources in the caspian sea, the navy seals, accompanied by major jessica van pachen and the rogue warrior, are sent in to protect american interests in the region. reprint."
9780425209615,042520961X,Shadow of the Moon,,Rebecca York,Fiction,http://books.google.com/books/content?id=9EV0CVre_yQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Samantha Carpenter must join forces with reporter--and werewolf--Lance Marshall to find the truth surrounding her sister's mysterious coma by gaining entrance to a secretive club called The Castle, where they, while searching for answers, stumble upon a dark evil, and a passion like no other. Original.",2006,3.79,336,530,"shadow of the moon rebecca york fiction samantha carpenter must join forces with reporter--and werewolf--lance marshall to find the truth surrounding her sister's mysterious coma by gaining entrance to a secretive club called the castle, where they, while searching for answers, stumble upon a dark evil, and a passion like no other. original."
9780345419088,0345419081,The Eight,A Novel,Katherine Neville,Fiction,http://books.google.com/books/content?id=uVSxAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,National bestseller.,1997,3.92,624,530,the eight katherine neville fiction national bestseller.
9781557280244,155728024X,The Apple that Astonished Paris,Poems,Billy Collins,American poetry,http://books.google.com/books/content?id=6mwhkMv4K9kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Billy Collins strikes at the deepest concerns of the human heart and mind. His metaphysical wit and cosmic puzzlement, expressed always in a clean, direct, unpretentious idiom, will touch every reader who is fascinated by the play of a truly original imagination and a disarming way of seeing the world.",1988,4.2,61,530,"the apple that astonished paris billy collins american poetry billy collins strikes at the deepest concerns of the human heart and mind. his metaphysical wit and cosmic puzzlement, expressed always in a clean, direct, unpretentious idiom, will touch every reader who is fascinated by the play of a truly original imagination and a disarming way of seeing the world."
